frame_count,raw_arrival_time,arrival_time
4194000,1746789129.6926284,1746789136.4545848
4203000,1746789129.8021216,1746789136.564078
4209000,1746789129.8660023,1746789136.6279588
4218000,1746789129.9599998,1746789136.7219563
4224000,1746789130.0142708,1746789136.7762272
4230000,1746789130.104672,1746789136.8666284
4236000,1746789130.168033,1746789136.9299893
4242000,1746789130.2358406,1746789136.997797
4248000,1746789130.3146646,1746789137.076621
4254000,1746789130.378555,1746789137.1405115
4260000,1746789130.4688785,1746789137.230835
4269000,1746789130.5337284,1746789137.2956848
4275000,1746789130.614755,1746789137.3767114
4281000,1746789130.6779113,1746789137.4398677
4287000,1746789130.7409134,1746789137.5028698
4293000,1746789130.8054361,1746789137.5673926
4302000,1746789130.8695862,1746789137.6315427
4308000,1746789130.9650989,1746789137.7270553
4314000,1746789131.046642,1746789137.8085985
4323000,1746789131.1098876,1746789137.871844
4326000,1746789131.1768563,1746789137.9388127
4335000,1746789131.2556145,1746789138.017571
4341000,1746789131.393208,1746789138.1551645
4350000,1746789131.4102094,1746789138.1721659
4353000,1746789131.4935768,1746789138.2555332
4359000,1746789131.559583,1746789138.3215394
4368000,1746789131.624495,1746789138.3864515
4374000,1746789131.6909792,1746789138.4529357
4383000,1746789131.781925,1746789138.5438814
4389000,1746789131.8458116,1746789138.607768
4392000,1746789131.894409,1746789138.6563654
4398000,1746789131.956683,1746789138.7186394
4404000,1746789132.0234046,1746789138.785361
4410000,1746789132.057762,1746789138.8197184
4416000,1746789132.125392,1746789138.8873484
4422000,1746789132.1748455,1746789138.936802
4425000,1746789132.2732306,1746789139.035187
4431000,1746789132.3029385,1746789139.064895
4434000,1746789132.3575346,1746789139.119491
4443000,1746789132.413745,1746789139.1757014
4446000,1746789132.4710693,1746789139.2330258
4449000,1746789132.548864,1746789139.3108203
4452000,1746789132.583449,1746789139.3454053
4458000,1746789132.680041,1746789139.4419975
4467000,1746789132.7115762,1746789139.4735327
4470000,1746789132.7757125,1746789139.537669
4476000,1746789132.8078609,1746789139.5698173
4482000,1746789132.8720038,1746789139.6339602
4488000,1746789132.98356,1746789139.7455165
4494000,1746789132.98855,1746789139.7505064
4497000,1746789133.0460157,1746789139.8079722
4500000,1746789133.1109154,1746789139.8728719
4506000,1746789133.18744,1746789139.9493964
4512000,1746789133.2234323,1746789139.9853888
4521000,1746789133.2839744,1746789140.0459309
4527000,1746789133.3831756,1746789140.145132
4533000,1746789133.4158669,1746789140.1778233
4536000,1746789133.4935975,1746789140.255554
4542000,1746789133.558236,1746789140.3201923
4548000,1746789133.6206045,1746789140.382561
4554000,1746789133.7094724,1746789140.4714289
4560000,1746789133.719487,1746789140.4814434
4563000,1746789133.7747576,1746789140.536714
4566000,1746789133.8622582,1746789140.6242146
4572000,1746789133.8994741,1746789140.6614306
4581000,1746789133.9716463,1746789140.7336028
4584000,1746789134.0353987,1746789140.7973552
4590000,1746789134.1426885,1746789140.904645
4599000,1746789134.2519047,1746789141.0138612
4608000,1746789134.3100946,1746789141.072051
4614000,1746789134.3764699,1746789141.1384263
4623000,1746789134.4583154,1746789141.2202718
4629000,1746789134.583455,1746789141.3454115
4638000,1746789134.6166124,1746789141.378569
4644000,1746789134.6803684,1746789141.4423249
4647000,1746789134.7690134,1746789141.5309699
4650000,1746789134.8016212,1746789141.5635777
4659000,1746789134.9214728,1746789141.6834292
4671000,1746789134.9937348,1746789141.7556913
4677000,1746789135.0641131,1746789141.8260696
4680000,1746789135.1271055,1746789141.889062
4689000,1746789135.1918447,1746789141.9538012
4692000,1746789135.2742984,1746789142.036255
4695000,1746789135.3031704,1746789142.065127
4704000,1746789135.3699446,1746789142.131901
4710000,1746789135.4319463,1746789142.1939027
4716000,1746789135.465409,1746789142.2273655
4722000,1746789135.543257,1746789142.3052135
4725000,1746789135.577486,1746789142.3394425
4731000,1746789135.636638,1746789142.3985944
4734000,1746789135.699337,1746789142.4612935
4740000,1746789135.7643447,1746789142.5263011
4746000,1746789135.8149517,1746789142.576908
4752000,1746789135.9075897,1746789142.6695461
4758000,1746789135.941629,1746789142.7035854
4764000,1746789136.0043035,1746789142.76626
4770000,1746789136.0837247,1746789142.8456812
4776000,1746789136.1196501,1746789142.8816066
4782000,1746789136.1826618,1746789142.9446182
4785000,1746789136.2474291,1746789143.0093856
4788000,1746789136.2933025,1746789143.055259
4794000,1746789136.3562036,1746789143.11816
4800000,1746789136.422303,1746789143.1842594
4806000,1746789136.4607427,1746789143.2226992
4812000,1746789136.5232444,1746789143.2852008
4815000,1746789136.5982196,1746789143.360176
4821000,1746789136.660877,1746789143.4228334
4827000,1746789136.726055,1746789143.4880114
4833000,1746789136.8408103,1746789143.6027668
4845000,1746789136.93449,1746789143.6964464
4851000,1746789137.0309653,1746789143.7929218
4860000,1746789137.1098201,1746789143.8717766
4869000,1746789137.1739714,1746789143.9359279
4872000,1746789137.2472277,1746789144.0091841
4881000,1746789137.3388424,1746789144.1007988
4887000,1746789137.4140244,1746789144.1759808
4893000,1746789137.4797935,1746789144.24175
4902000,1746789137.5749502,1746789144.3369067
4908000,1746789137.6526494,1746789144.4146059
4917000,1746789137.7202017,1746789144.4821582
4923000,1746789137.7894032,1746789144.5513597
4929000,1746789137.8671484,1746789144.6291049
4935000,1746789137.9309092,1746789144.6928656
4941000,1746789138.0270185,1746789144.788975
4950000,1746789138.060085,1746789144.8220415
4956000,1746789138.1208868,1746789144.8828433
4962000,1746789138.1753774,1746789144.9373338
4965000,1746789138.2318568,1746789144.9938133
4968000,1746789138.295299,1746789145.0572555
4971000,1746789138.3563566,1746789145.118313
4980000,1746789138.4069989,1746789145.1689553
4986000,1746789138.469999,1746789145.2319555
4989000,1746789138.5301616,1746789145.292118
4995000,1746789138.5957959,1746789145.3577523
5001000,1746789138.629843,1746789145.3917994
5007000,1746789138.753917,1746789145.5158734
5010000,1746789138.7629035,1746789145.52486
5013000,1746789138.8163702,1746789145.5783267
5016000,1746789138.8739817,1746789145.6359382
5025000,1746789138.9370582,1746789145.6990147
5031000,1746789139.0169718,1746789145.7789283
5034000,1746789139.042972,1746789145.8049285
5037000,1746789139.1006165,1746789145.862573
5043000,1746789139.1640038,1746789145.9259603
5049000,1746789139.2179701,1746789145.9799266
5055000,1746789139.2915833,1746789146.0535398
5061000,1746789139.3487053,1746789146.1106617
5070000,1746789139.4222183,1746789146.1841748
5073000,1746789139.4763486,1746789146.238305
5076000,1746789139.549625,1746789146.3115814
5079000,1746789139.5857646,1746789146.347721
5082000,1746789139.6857119,1746789146.4476683
5100000,1746789139.749692,1746789146.5116484
5103000,1746789139.8145633,1746789146.5765197
5109000,1746789139.8877265,1746789146.649683
5112000,1746789139.915395,1746789146.6773515
5115000,1746789139.9655964,1746789146.727553
5124000,1746789140.0259166,1746789146.787873
5130000,1746789140.0868425,1746789146.848799
5136000,1746789140.157574,1746789146.9195304
5142000,1746789140.2348433,1746789146.9967997
5145000,1746789140.2590055,1746789147.020962
5148000,1746789140.359668,1746789147.1216245
5157000,1746789140.3796773,1746789147.1416337
5160000,1746789140.5003219,1746789147.2622783
5166000,1746789140.5122552,1746789147.2742116
5172000,1746789140.536285,1746789147.2982414
5175000,1746789140.6286962,1746789147.3906527
5181000,1746789140.7073267,1746789147.469283
5187000,1746789140.7243342,1746789147.4862907
5190000,1746789140.7723262,1746789147.5342827
5193000,1746789140.827865,1746789147.5898213
5202000,1746789140.9039602,1746789147.6659167
5208000,1746789140.9654696,1746789147.727426
5214000,1746789141.0300598,1746789147.7920163
5220000,1746789141.1736226,1746789147.935579
5232000,1746789141.2391322,1746789148.0010886
5238000,1746789141.3026712,1746789148.0646276
5244000,1746789141.3648608,1746789148.1268172
5253000,1746789141.4460666,1746789148.208023
5256000,1746789141.5378246,1746789148.299781
5265000,1746789141.6036716,1746789148.365628
5271000,1746789141.6902447,1746789148.4522011
5283000,1746789141.7866278,1746789148.5485842
5289000,1746789141.8510487,1746789148.6130052
5292000,1746789141.9156027,1746789148.6775591
5301000,1746789141.9959388,1746789148.7578952
5310000,1746789142.0656996,1746789148.827656
5316000,1746789142.153777,1746789148.9157333
5322000,1746789142.2304878,1746789148.9924443
5328000,1746789142.300122,1746789149.0620785
5334000,1746789142.3921285,1746789149.154085
5337000,1746789142.4685898,1746789149.2305462
5352000,1746789142.5351021,1746789149.2970586
5355000,1746789142.6314096,1746789149.393366
5364000,1746789142.6926417,1746789149.4545982
5370000,1746789142.7716887,1746789149.5336452
