frame_count,raw_send_time,send_time
4203000,1746789136.60636,1746789136.5561197
4209000,1746789136.68246,1746789136.6322198
4218000,1746789136.7557054,1746789136.705465
4224000,1746789136.8299356,1746789136.7796953
4230000,1746789136.9043667,1746789136.8541265
4236000,1746789136.9743524,1746789136.924112
4242000,1746789137.0438175,1746789136.9935772
4248000,1746789137.114894,1746789137.0646536
4254000,1746789137.1877432,1746789137.137503
4260000,1746789137.2608342,1746789137.210594
4269000,1746789137.328023,1746789137.2777827
4275000,1746789137.3983302,1746789137.34809
4281000,1746789137.471263,1746789137.4210227
4287000,1746789137.5395243,1746789137.489284
4293000,1746789137.6124408,1746789137.5622005
4302000,1746789137.6876438,1746789137.6374035
4308000,1746789137.7680976,1746789137.7178574
4314000,1746789137.846172,1746789137.7959318
4323000,1746789137.918748,1746789137.8685076
4326000,1746789137.9928277,1746789137.9425874
4335000,1746789138.0661116,1746789138.0158713
4341000,1746789138.1423702,1746789138.09213
4350000,1746789138.2130315,1746789138.1627913
4353000,1746789138.284842,1746789138.2346017
4359000,1746789138.3597875,1746789138.3095472
4368000,1746789138.4344819,1746789138.3842416
4374000,1746789138.5083413,1746789138.458101
4383000,1746789138.5804274,1746789138.5301871
4389000,1746789138.6445632,1746789138.594323
4392000,1746789138.7028599,1746789138.6526196
4398000,1746789138.7616694,1746789138.711429
4404000,1746789138.8207455,1746789138.7705052
4410000,1746789138.8759162,1746789138.825676
4416000,1746789138.935183,1746789138.8849428
4422000,1746789138.9923015,1746789138.9420612
4425000,1746789139.057733,1746789139.0074928
4431000,1746789139.1187103,1746789139.06847
4434000,1746789139.1757786,1746789139.1255383
4443000,1746789139.2307012,1746789139.180461
4446000,1746789139.2852824,1746789139.235042
4449000,1746789139.341447,1746789139.2912068
4452000,1746789139.3967721,1746789139.3465319
4458000,1746789139.4539168,1746789139.4036765
4467000,1746789139.5101368,1746789139.4598966
4470000,1746789139.5658045,1746789139.5155642
4476000,1746789139.6258483,1746789139.575608
4482000,1746789139.6814742,1746789139.631234
4488000,1746789139.7386878,1746789139.6884475
4494000,1746789139.794771,1746789139.7445307
4497000,1746789139.84847,1746789139.7982297
4500000,1746789139.9070475,1746789139.8568072
4506000,1746789139.9769895,1746789139.9267492
4512000,1746789140.0354385,1746789139.9851983
4521000,1746789140.097727,1746789140.0474868
4527000,1746789140.1588912,1746789140.108651
4533000,1746789140.21683,1746789140.1665897
4536000,1746789140.2980933,1746789140.247853
4542000,1746789140.3639522,1746789140.313712
4548000,1746789140.4262774,1746789140.3760371
4554000,1746789140.4825656,1746789140.4323254
4560000,1746789140.5358193,1746789140.485579
4563000,1746789140.5904374,1746789140.5401971
4566000,1746789140.6566312,1746789140.606391
4572000,1746789140.7174213,1746789140.667181
4581000,1746789140.7732894,1746789140.7230492
4584000,1746789140.8328602,1746789140.78262
4590000,1746789140.9582973,1746789140.908057
4599000,1746789141.0404577,1746789140.9902174
4608000,1746789141.1137595,1746789141.0635192
4614000,1746789141.1918118,1746789141.1415715
4623000,1746789141.275492,1746789141.2252517
4629000,1746789141.3577445,1746789141.3075042
4638000,1746789141.4323688,1746789141.3821285
4644000,1746789141.4914567,1746789141.4412165
4647000,1746789141.5500076,1746789141.4997673
4650000,1746789141.6097083,1746789141.559468
4659000,1746789141.7353423,1746789141.685102
4671000,1746789141.807476,1746789141.7572358
4677000,1746789141.8637125,1746789141.8134723
4680000,1746789141.9238718,1746789141.8736315
4689000,1746789141.991223,1746789141.9409828
4692000,1746789142.0514772,1746789142.001237
4695000,1746789142.1093338,1746789142.0590935
4704000,1746789142.1686497,1746789142.1184094
4710000,1746789142.2287135,1746789142.1784732
4716000,1746789142.2839203,1746789142.23368
4722000,1746789142.3370245,1746789142.2867842
4725000,1746789142.3951867,1746789142.3449464
4731000,1746789142.4523678,1746789142.4021275
4734000,1746789142.511122,1746789142.4608817
4740000,1746789142.568116,1746789142.5178757
4746000,1746789142.6232543,1746789142.573014
4752000,1746789142.7044501,1746789142.6542099
4758000,1746789142.7596729,1746789142.7094326
4764000,1746789142.8186948,1746789142.7684546
4770000,1746789142.880675,1746789142.8304348
4776000,1746789142.9367223,1746789142.886482
4782000,1746789142.991648,1746789142.9414077
4785000,1746789143.0492723,1746789142.999032
4788000,1746789143.1054544,1746789143.0552142
4794000,1746789143.1631153,1746789143.112875
4800000,1746789143.2190967,1746789143.1688564
4806000,1746789143.276713,1746789143.2264726
4812000,1746789143.33437,1746789143.2841296
4815000,1746789143.3888757,1746789143.3386354
4821000,1746789143.4660733,1746789143.415833
4827000,1746789143.524982,1746789143.4747417
4833000,1746789143.6584005,1746789143.6081603
4845000,1746789143.7324626,1746789143.6822224
4851000,1746789143.8207004,1746789143.7704601
4860000,1746789143.9081936,1746789143.8579533
4869000,1746789143.9851313,1746789143.934891
4872000,1746789144.0645373,1746789144.014297
4881000,1746789144.141185,1746789144.0909448
4887000,1746789144.2182744,1746789144.168034
4893000,1746789144.2964551,1746789144.2462149
4902000,1746789144.3716807,1746789144.3214405
4908000,1746789144.4452896,1746789144.3950493
4917000,1746789144.5199823,1746789144.469742
4923000,1746789144.5985253,1746789144.548285
4929000,1746789144.6772285,1746789144.6269882
4935000,1746789144.7472045,1746789144.6969643
4941000,1746789144.8193119,1746789144.7690716
4950000,1746789144.8784246,1746789144.8281844
4956000,1746789144.9383042,1746789144.888064
4962000,1746789144.9930754,1746789144.942835
4965000,1746789145.049921,1746789144.9996808
4968000,1746789145.1079402,1746789145.0577
4971000,1746789145.163782,1746789145.1135416
4980000,1746789145.220945,1746789145.1707046
4986000,1746789145.2781913,1746789145.227951
4989000,1746789145.3346982,1746789145.284458
4995000,1746789145.3905694,1746789145.3403292
5001000,1746789145.4477682,1746789145.397528
5007000,1746789145.5192697,1746789145.4690294
5010000,1746789145.5744836,1746789145.5242434
5013000,1746789145.628636,1746789145.5783956
5016000,1746789145.6852157,1746789145.6349754
5025000,1746789145.746747,1746789145.6965067
5031000,1746789145.8039312,1746789145.753691
5034000,1746789145.8609993,1746789145.810759
5037000,1746789145.9186704,1746789145.8684301
5043000,1746789145.9760022,1746789145.925762
5049000,1746789146.0358067,1746789145.9855664
5055000,1746789146.1060758,1746789146.0558355
5061000,1746789146.1614108,1746789146.1111705
5070000,1746789146.2188146,1746789146.1685743
5073000,1746789146.2797863,1746789146.229546
5076000,1746789146.3467484,1746789146.296508
5079000,1746789146.4002707,1746789146.3500304
5082000,1746789146.4892173,1746789146.438977
5100000,1746789146.5445313,1746789146.494291
5103000,1746789146.601706,1746789146.5514657
5109000,1746789146.6579888,1746789146.6077485
5112000,1746789146.723393,1746789146.6731527
5115000,1746789146.7811966,1746789146.7309563
5124000,1746789146.8380618,1746789146.7878215
5130000,1746789146.8944914,1746789146.8442512
5136000,1746789146.951677,1746789146.9014368
5142000,1746789147.0077147,1746789146.9574745
5145000,1746789147.0771132,1746789147.0268729
5148000,1746789147.1432624,1746789147.093022
5157000,1746789147.1986513,1746789147.148411
5160000,1746789147.2540765,1746789147.2038362
5166000,1746789147.2898576,1746789147.2396173
5172000,1746789147.345559,1746789147.2953186
5175000,1746789147.423192,1746789147.3729517
5181000,1746789147.4782026,1746789147.4279623
5187000,1746789147.535213,1746789147.4849727
5190000,1746789147.5905232,1746789147.540283
5193000,1746789147.6445568,1746789147.5943165
5202000,1746789147.7012408,1746789147.6510005
5208000,1746789147.7635767,1746789147.7133365
5214000,1746789147.8222806,1746789147.7720404
5220000,1746789147.9557514,1746789147.9055111
5232000,1746789148.033397,1746789147.9831567
5238000,1746789148.1058264,1746789148.055586
5244000,1746789148.1810968,1746789148.1308565
5253000,1746789148.2569816,1746789148.2067413
5256000,1746789148.334643,1746789148.2844026
5265000,1746789148.4141095,1746789148.3638692
5271000,1746789148.5048776,1746789148.4546373
5283000,1746789148.5824628,1746789148.5322225
5289000,1746789148.65818,1746789148.6079397
5292000,1746789148.7340457,1746789148.6838055
5301000,1746789148.8063612,1746789148.756121
5310000,1746789148.883914,1746789148.8336737
5316000,1746789148.961084,1746789148.9108436
5322000,1746789149.0427425,1746789148.9925022
5328000,1746789149.1178682,1746789149.067628
5334000,1746789149.1910813,1746789149.140841
5337000,1746789149.2712374,1746789149.220997
5352000,1746789149.3488667,1746789149.2986264
5355000,1746789149.4247313,1746789149.374491
5364000,1746789149.497981,1746789149.4477408
5370000,1746789149.5716205,1746789149.5213802
5376000,1746789149.6453834,1746789149.595143
