frame_count,raw_send_time,send_time
1992000,1746789105.0609088,1746789111.8228652
1995000,1746789105.0994306,1746789111.861387
1998000,1746789105.133211,1746789111.8951674
2001000,1746789105.1662018,1746789111.9281583
2004000,1746789105.1906822,1746789111.9526386
2007000,1746789105.2224395,1746789111.984396
2010000,1746789105.257957,1746789112.0199134
2013000,1746789105.2900214,1746789112.0519779
2016000,1746789105.3376553,1746789112.0996118
2019000,1746789105.3698797,1746789112.1318362
2022000,1746789105.4018714,1746789112.163828
2025000,1746789105.4328299,1746789112.1947863
2028000,1746789105.4659057,1746789112.2278621
2031000,1746789105.497333,1746789112.2592895
2034000,1746789105.5274181,1746789112.2893746
2037000,1746789105.5606697,1746789112.322626
2040000,1746789105.608368,1746789112.3703244
2043000,1746789105.639062,1746789112.4010184
2046000,1746789105.6721282,1746789112.4340847
2049000,1746789105.7038186,1746789112.465775
2052000,1746789105.7326736,1746789112.49463
2055000,1746789105.7649562,1746789112.5269127
2058000,1746789105.7982993,1746789112.5602558
2061000,1746789105.8560934,1746789112.6180499
2064000,1746789105.8850856,1746789112.647042
2067000,1746789105.9125175,1746789112.674474
2070000,1746789105.9447477,1746789112.7067041
2073000,1746789105.9781237,1746789112.74008
2076000,1746789106.0107079,1746789112.7726643
2079000,1746789106.0419185,1746789112.803875
2082000,1746789106.074682,1746789112.8366385
2085000,1746789106.0926833,1746789112.8546398
2088000,1746789106.1200745,1746789112.882031
2091000,1746789106.1839254,1746789112.9458818
2094000,1746789106.2128892,1746789112.9748456
2097000,1746789106.244814,1746789113.0067704
2100000,1746789106.2768347,1746789113.0387912
2103000,1746789106.3088443,1746789113.0708008
2106000,1746789106.322367,1746789113.0843234
2109000,1746789106.3424928,1746789113.1044493
2112000,1746789106.3892782,1746789113.1512346
2115000,1746789106.425353,1746789113.1873095
2118000,1746789106.46363,1746789113.2255864
2121000,1746789106.491616,1746789113.2535725
2124000,1746789106.5180125,1746789113.279969
2127000,1746789106.5889814,1746789113.3509378
2130000,1746789106.6170998,1746789113.3790562
2133000,1746789106.6375873,1746789113.3995438
2136000,1746789106.666904,1746789113.4288604
2139000,1746789106.696705,1746789113.4586616
2142000,1746789106.7283041,1746789113.4902606
2145000,1746789106.7576342,1746789113.5195906
2148000,1746789106.7886338,1746789113.5505903
2151000,1746789106.819645,1746789113.5816014
2154000,1746789106.8522594,1746789113.6142159
2157000,1746789106.898629,1746789113.6605854
2160000,1746789106.931265,1746789113.6932216
2163000,1746789106.9651875,1746789113.727144
2166000,1746789106.996785,1746789113.7587414
2169000,1746789107.029321,1746789113.7912774
2172000,1746789107.0605304,1746789113.8224869
2175000,1746789107.0925324,1746789113.8544888
2178000,1746789107.1241465,1746789113.886103
2181000,1746789107.1714513,1746789113.9334078
2184000,1746789107.204794,1746789113.9667504
2187000,1746789107.2354183,1746789113.9973748
2190000,1746789107.2664182,1746789114.0283747
2193000,1746789107.2994199,1746789114.0613763
2196000,1746789107.3320334,1746789114.0939898
2199000,1746789107.3670347,1746789114.1289911
2202000,1746789107.4140415,1746789114.175998
2205000,1746789107.4435568,1746789114.2055132
2208000,1746789107.4765563,1746789114.2385128
2211000,1746789107.509186,1746789114.2711425
2214000,1746789107.5386102,1746789114.3005667
2217000,1746789107.5719216,1746789114.333878
2220000,1746789107.6044116,1746789114.366368
2223000,1746789107.636423,1746789114.3983796
2226000,1746789107.6484225,1746789114.410379
2229000,1746789107.6859355,1746789114.447892
2232000,1746789107.7177181,1746789114.4796746
2235000,1746789107.7858417,1746789114.5477982
2238000,1746789107.8219235,1746789114.58388
2241000,1746789107.8535728,1746789114.6155293
2244000,1746789107.8768706,1746789114.638827
2247000,1746789107.8880465,1746789114.650003
2250000,1746789107.9073324,1746789114.6692889
2253000,1746789107.9609294,1746789114.7228858
2256000,1746789107.9972138,1746789114.7591703
2259000,1746789108.0222342,1746789114.7841907
2262000,1746789108.0533917,1746789114.8153481
2265000,1746789108.0850508,1746789114.8470073
2268000,1746789108.117542,1746789114.8794985
2271000,1746789108.1503897,1746789114.9123461
2274000,1746789108.1994803,1746789114.9614367
2277000,1746789108.2294714,1746789114.991428
2280000,1746789108.260804,1746789115.0227604
2283000,1746789108.2934272,1746789115.0553837
2286000,1746789108.3254213,1746789115.0873778
2289000,1746789108.358817,1746789115.1207736
2292000,1746789108.3918226,1746789115.153779
2295000,1746789108.4221914,1746789115.1841478
2298000,1746789108.4716947,1746789115.2336512
2301000,1746789108.508202,1746789115.2701585
2304000,1746789108.5337322,1746789115.2956886
2307000,1746789108.5652668,1746789115.3272233
2310000,1746789108.5947933,1746789115.3567498
2313000,1746789108.6282263,1746789115.3901827
2316000,1746789108.6624389,1746789115.4243953
2319000,1746789108.7101285,1746789115.472085
2322000,1746789108.7420206,1746789115.503977
2325000,1746789108.7742243,1746789115.5361807
2328000,1746789108.8121812,1746789115.5741377
2331000,1746789108.8438883,1746789115.6058447
2334000,1746789108.8755438,1746789115.6375003
2337000,1746789108.908548,1746789115.6705046
2340000,1746789108.938564,1746789115.7005205
2343000,1746789108.9947624,1746789115.7567189
2346000,1746789109.0413802,1746789115.8033366
2349000,1746789109.0623739,1746789115.8243303
2352000,1746789109.0803766,1746789115.842333
2355000,1746789109.1110418,1746789115.8729982
2358000,1746789109.1439302,1746789115.9058867
2361000,1746789109.1847029,1746789115.9466593
2364000,1746789109.216731,1746789115.9786875
2367000,1746789109.245292,1746789116.0072484
2370000,1746789109.2562933,1746789116.0182498
2373000,1746789109.2847092,1746789116.0466657
2376000,1746789109.315938,1746789116.0778944
2379000,1746789109.3911166,1746789116.153073
2382000,1746789109.4211812,1746789116.1831377
2385000,1746789109.4448795,1746789116.206836
2388000,1746789109.458879,1746789116.2208354
2391000,1746789109.4926198,1746789116.2545762
2394000,1746789109.525729,1746789116.2876854
2397000,1746789109.556848,1746789116.3188045
2400000,1746789109.5992837,1746789116.3612401
2403000,1746789109.6318336,1746789116.39379
2406000,1746789109.6518326,1746789116.413789
2409000,1746789109.6848493,1746789116.4468057
2412000,1746789109.7169373,1746789116.4788938
2415000,1746789109.7661924,1746789116.528149
2418000,1746789109.7951448,1746789116.5571012
2421000,1746789109.8297973,1746789116.5917537
2424000,1746789109.8617966,1746789116.623753
2427000,1746789109.892801,1746789116.6547575
2430000,1746789109.926879,1746789116.6888354
2433000,1746789109.9564264,1746789116.7183828
2436000,1746789109.9874265,1746789116.749383
2439000,1746789110.035939,1746789116.7978954
2442000,1746789110.0699427,1746789116.8318992
2445000,1746789110.1020248,1746789116.8639812
2448000,1746789110.1319282,1746789116.8938847
2451000,1746789110.1647923,1746789116.9267488
2454000,1746789110.1945162,1746789116.9564726
2457000,1746789110.2292361,1746789116.9911926
2460000,1746789110.2766168,1746789117.0385733
2463000,1746789110.3089116,1746789117.070868
2466000,1746789110.3407898,1746789117.1027462
2469000,1746789110.3750606,1746789117.137017
2472000,1746789110.4050605,1746789117.167017
2475000,1746789110.4361897,1746789117.198146
2478000,1746789110.4753532,1746789117.2373097
2481000,1746789110.506874,1746789117.2688305
2484000,1746789110.5304482,1746789117.2924047
2487000,1746789110.578841,1746789117.3407974
2490000,1746789110.6135688,1746789117.3755252
2493000,1746789110.644689,1746789117.4066455
2496000,1746789110.677344,1746789117.4393005
2499000,1746789110.7088325,1746789117.470789
2502000,1746789110.7407897,1746789117.502746
2505000,1746789110.7753484,1746789117.5373049
2508000,1746789110.790356,1746789117.5523124
2511000,1746789110.8218062,1746789117.5837626
2514000,1746789110.8587406,1746789117.620697
2517000,1746789110.892283,1746789117.6542394
2520000,1746789110.9237332,1746789117.6856897
2523000,1746789110.9880207,1746789117.749977
2526000,1746789111.0184348,1746789117.7803912
2529000,1746789111.0310283,1746789117.7929847
2532000,1746789111.062881,1746789117.8248374
2535000,1746789111.0927384,1746789117.8546948
2538000,1746789111.1253614,1746789117.887318
2541000,1746789111.158432,1746789117.9203885
2544000,1746789111.1888247,1746789117.950781
2547000,1746789111.2222977,1746789117.9842541
2550000,1746789111.2532992,1746789118.0152557
2553000,1746789111.2846575,1746789118.046614
2556000,1746789111.3335466,1746789118.095503
2559000,1746789111.364987,1746789118.1269433
2562000,1746789111.398631,1746789118.1605875
2565000,1746789111.4312842,1746789118.1932406
2568000,1746789111.4626994,1746789118.2246559
2571000,1746789111.4928973,1746789118.2548537
2574000,1746789111.5235438,1746789118.2855003
2577000,1746789111.555616,1746789118.3175724
2580000,1746789111.6058686,1746789118.367825
2583000,1746789111.6387548,1746789118.4007113
2586000,1746789111.6689756,1746789118.430932
2589000,1746789111.701775,1746789118.4637315
2592000,1746789111.7359164,1746789118.4978728
2595000,1746789111.7652726,1746789118.527229
2598000,1746789111.799413,1746789118.5613694
2601000,1746789111.8433132,1746789118.6052697
2604000,1746789111.8754616,1746789118.637418
2607000,1746789111.9079094,1746789118.6698658
2610000,1746789111.944608,1746789118.7065644
2613000,1746789111.9737551,1746789118.7357116
2616000,1746789112.006141,1746789118.7680974
2619000,1746789112.0367253,1746789118.7986817
2622000,1746789112.0689325,1746789118.830889
2625000,1746789112.0829327,1746789118.8448892
2628000,1746789112.1173418,1746789118.8792982
2631000,1746789112.1810367,1746789118.9429932
2634000,1746789112.2126527,1746789118.9746091
2637000,1746789112.2471504,1746789119.0091069
2640000,1746789112.2771475,1746789119.039104
2643000,1746789112.3087616,1746789119.070718
2646000,1746789112.339712,1746789119.1016684
2649000,1746789112.3547099,1746789119.1166663
2652000,1746789112.3897371,1746789119.1516936
2655000,1746789112.4217412,1746789119.1836977
2658000,1746789112.4512453,1746789119.2132018
2661000,1746789112.4832475,1746789119.245204
2664000,1746789112.516248,1746789119.2782044
2667000,1746789112.5807595,1746789119.342716
2670000,1746789112.5947587,1746789119.3567152
2673000,1746789112.628766,1746789119.3907225
2676000,1746789112.6609802,1746789119.4229367
2679000,1746789112.6924057,1746789119.4543622
2682000,1746789112.7247906,1746789119.486747
2685000,1746789112.757238,1746789119.5191944
2688000,1746789112.787805,1746789119.5497615
2691000,1746789112.8205636,1746789119.58252
2694000,1746789112.8521485,1746789119.614105
2697000,1746789112.9007344,1746789119.6626909
2700000,1746789112.9320295,1746789119.693986
2703000,1746789112.9647849,1746789119.7267413
2706000,1746789112.998091,1746789119.7600474
2709000,1746789113.0285535,1746789119.79051
2712000,1746789113.0609415,1746789119.822898
2715000,1746789113.094324,1746789119.8562806
2718000,1746789113.1257083,1746789119.8876648
2721000,1746789113.1742158,1746789119.9361722
2724000,1746789113.2046888,1746789119.9666452
2727000,1746789113.2388554,1746789120.0008118
2730000,1746789113.2687593,1746789120.0307157
2733000,1746789113.3009875,1746789120.062944
2736000,1746789113.3325317,1746789120.0944881
2739000,1746789113.365045,1746789120.1270015
2742000,1746789113.4140453,1746789120.1760018
2745000,1746789113.4435601,1746789120.2055166
2748000,1746789113.4777265,1746789120.239683
2751000,1746789113.511256,1746789120.2732124
2754000,1746789113.5427315,1746789120.304688
2757000,1746789113.5731528,1746789120.3351092
2760000,1746789113.605515,1746789120.3674715
2763000,1746789113.6365047,1746789120.398461
2766000,1746789113.651639,1746789120.4135954
2769000,1746789113.687862,1746789120.4498184
2772000,1746789113.718197,1746789120.4801536
2775000,1746789113.7814605,1746789120.543417
2778000,1746789113.8130572,1746789120.5750136
2781000,1746789113.846136,1746789120.6080925
2784000,1746789113.8787334,1746789120.6406898
2787000,1746789113.909197,1746789120.6711535
2790000,1746789113.924303,1746789120.6862595
2793000,1746789113.9583645,1746789120.720321
2796000,1746789113.9878159,1746789120.7497723
2799000,1746789114.0210292,1746789120.7829857
2802000,1746789114.0555277,1746789120.8174841
2805000,1746789114.0848587,1746789120.846815
2808000,1746789114.117462,1746789120.8794184
2811000,1746789114.1487508,1746789120.9107072
2814000,1746789114.2105072,1746789120.9724636
2817000,1746789114.2385616,1746789121.000518
2820000,1746789114.261729,1746789121.0236855
2823000,1746789114.2927363,1746789121.0546927
2826000,1746789114.3246968,1746789121.0866532
2829000,1746789114.3567953,1746789121.1187518
2832000,1746789114.3889525,1746789121.150909
2835000,1746789114.4174538,1746789121.1794102
2838000,1746789114.473395,1746789121.2353516
2841000,1746789114.503394,1746789121.2653503
2844000,1746789114.534871,1746789121.2968276
2847000,1746789114.5650957,1746789121.327052
2850000,1746789114.5970402,1746789121.3589966
2853000,1746789114.6336691,1746789121.3956256
2856000,1746789114.6673098,1746789121.4292662
2859000,1746789114.6983914,1746789121.460348
2862000,1746789114.7532246,1746789121.515181
2865000,1746789114.7853446,1746789121.547301
2868000,1746789114.811336,1746789121.5732925
2871000,1746789114.837388,1746789121.5993445
2874000,1746789114.8674142,1746789121.6293707
2877000,1746789114.8982933,1746789121.6602497
2880000,1746789114.9311035,1746789121.69306
2883000,1746789114.9796193,1746789121.7415757
2886000,1746789115.0116208,1746789121.7735772
2889000,1746789115.0431328,1746789121.8050892
2892000,1746789115.0751352,1746789121.8370917
2895000,1746789115.1071339,1746789121.8690903
2898000,1746789115.1407516,1746789121.902708
2901000,1746789115.1727529,1746789121.9347093
2904000,1746789115.2047493,1746789121.9667058
2907000,1746789115.2167497,1746789121.9787061
2910000,1746789115.251263,1746789122.0132194
2913000,1746789115.284808,1746789122.0467644
2916000,1746789115.3161898,1746789122.0781462
2919000,1746789115.383217,1746789122.1451735
2922000,1746789115.4117808,1746789122.1737373
2925000,1746789115.4447465,1746789122.206703
2928000,1746789115.4567451,1746789122.2187016
2931000,1746789115.4757462,1746789122.2377026
2934000,1746789115.523888,1746789122.2858446
2937000,1746789115.556056,1746789122.3180125
2940000,1746789115.5893018,1746789122.3512583
2943000,1746789115.6210802,1746789122.3830366
2946000,1746789115.6530898,1746789122.4150462
2949000,1746789115.69472,1746789122.4566765
2952000,1746789115.7259088,1746789122.4878652
2955000,1746789115.7672544,1746789122.5292108
2958000,1746789115.8006713,1746789122.5626278
2961000,1746789115.830177,1746789122.5921335
2964000,1746789115.864957,1746789122.6269135
2967000,1746789115.894432,1746789122.6563885
2970000,1746789115.9261246,1746789122.688081
2973000,1746789115.960762,1746789122.7227185
2976000,1746789115.9928024,1746789122.7547588
2979000,1746789116.0396328,1746789122.8015893
2982000,1746789116.0719678,1746789122.8339243
2985000,1746789116.105124,1746789122.8670805
2988000,1746789116.1358085,1746789122.897765
2991000,1746789116.167964,1746789122.9299204
2994000,1746789116.2005622,1746789122.9625187
2997000,1746789116.2318625,1746789122.993819
3000000,1746789116.26448,1746789123.0264366
3003000,1746789116.311701,1746789123.0736575
3006000,1746789116.3431363,1746789123.1050928
3009000,1746789116.377479,1746789123.1394355
3012000,1746789116.4084873,1746789123.1704438
3015000,1746789116.440641,1746789123.2025974
3018000,1746789116.474603,1746789123.2365594
3021000,1746789116.5060065,1746789123.267963
3024000,1746789116.5230057,1746789123.2849622
3027000,1746789116.5807872,1746789123.3427436
3030000,1746789116.6131003,1746789123.3750567
3033000,1746789116.6454644,1746789123.4074209
3036000,1746789116.6768737,1746789123.4388301
3039000,1746789116.7101576,1746789123.472114
3042000,1746789116.742524,1746789123.5044804
3045000,1746789116.774023,1746789123.5359795
3048000,1746789116.788157,1746789123.5501134
3051000,1746789116.8206146,1746789123.582571
3054000,1746789116.8495252,1746789123.6114817
3057000,1746789116.8835275,1746789123.645484
3060000,1746789116.9185925,1746789123.680549
3063000,1746789116.983081,1746789123.7450376
3066000,1746789117.0143354,1746789123.7762918
3069000,1746789117.0284667,1746789123.7904232
3072000,1746789117.0470862,1746789123.8090427
3075000,1746789117.0918918,1746789123.8538482
3078000,1746789117.1251097,1746789123.8870661
3081000,1746789117.1553195,1746789123.917276
3084000,1746789117.188004,1746789123.9499605
3087000,1746789117.2193904,1746789123.9813468
3090000,1746789117.2523327,1746789124.0142891
3093000,1746789117.2846258,1746789124.0465822
3096000,1746789117.3406994,1746789124.102656
3099000,1746789117.3712246,1746789124.133181
3102000,1746789117.3976066,1746789124.159563
3105000,1746789117.4274743,1746789124.1894307
3108000,1746789117.4593623,1746789124.2213187
3111000,1746789117.4923599,1746789124.2543163
3114000,1746789117.5248032,1746789124.2867596
3117000,1746789117.5568101,1746789124.3187666
3120000,1746789117.6033292,1746789124.3652856
3123000,1746789117.6353316,1746789124.397288
3126000,1746789117.667389,1746789124.4293454
3129000,1746789117.7013857,1746789124.4633422
3132000,1746789117.7314394,1746789124.4933958
3135000,1746789117.7650495,1746789124.527006
3138000,1746789117.797048,1746789124.5590045
3141000,1746789117.8441498,1746789124.6061063
3144000,1746789117.8765078,1746789124.6384642
3147000,1746789117.9091942,1746789124.6711507
3150000,1746789117.9395356,1746789124.701492
3153000,1746789117.9744372,1746789124.7363937
3156000,1746789118.0037742,1746789124.7657306
3159000,1746789118.0386221,1746789124.8005786
3162000,1746789118.06767,1746789124.8296266
3165000,1746789118.0826697,1746789124.8446262
3168000,1746789118.117913,1746789124.8798695
3171000,1746789118.1909328,1746789124.9528892
3174000,1746789118.2209263,1746789124.9828827
3177000,1746789118.2443836,1746789125.00634
3180000,1746789118.2798991,1746789125.0418556
3183000,1746789118.3091204,1746789125.0710769
3186000,1746789118.3418229,1746789125.1037793
3189000,1746789118.3589773,1746789125.1209338
3192000,1746789118.3889816,1746789125.150938
3195000,1746789118.4206629,1746789125.1826193
3198000,1746789118.453504,1746789125.2154605
3201000,1746789118.4860306,1746789125.247987
3204000,1746789118.5168278,1746789125.2787843
3207000,1746789118.5894039,1746789125.3513603
3210000,1746789118.6165383,1746789125.3784947
3213000,1746789118.6355681,1746789125.3975246
3216000,1746789118.6596174,1746789125.4215739
3219000,1746789118.692679,1746789125.4546354
3222000,1746789118.7271657,1746789125.4891222
3225000,1746789118.7556612,1746789125.5176177
3228000,1746789118.7901702,1746789125.5521266
3231000,1746789118.8205333,1746789125.5824897
3234000,1746789118.8536026,1746789125.615559
3237000,1746789118.9017928,1746789125.6637492
3240000,1746789118.9334643,1746789125.6954207
3243000,1746789118.963504,1746789125.7254605
3246000,1746789118.9972985,1746789125.759255
3249000,1746789119.0278459,1746789125.7898023
3252000,1746789119.0614517,1746789125.8234081
3255000,1746789119.093934,1746789125.8558905
3258000,1746789119.125733,1746789125.8876894
3261000,1746789119.1727076,1746789125.934664
3264000,1746789119.2056792,1746789125.9676356
3267000,1746789119.236884,1746789125.9988406
3270000,1746789119.269024,1746789126.0309803
3273000,1746789119.3027134,1746789126.0646698
3276000,1746789119.3330772,1746789126.0950336
3279000,1746789119.3649106,1746789126.126867
3282000,1746789119.4153326,1746789126.177289
3285000,1746789119.445464,1746789126.2074203
3288000,1746789119.4829082,1746789126.2448647
3291000,1746789119.5150113,1746789126.2769678
3294000,1746789119.5427225,1746789126.304679
3297000,1746789119.5729296,1746789126.334886
3300000,1746789119.6093142,1746789126.3712707
3303000,1746789119.6390448,1746789126.4010012
3306000,1746789119.6587846,1746789126.420741
3309000,1746789119.6873353,1746789126.4492917
3312000,1746789119.7198446,1746789126.481801
3315000,1746789119.7911305,1746789126.553087
3318000,1746789119.8181062,1746789126.5800626
3321000,1746789119.8443828,1746789126.6063392
3324000,1746789119.8774445,1746789126.639401
3327000,1746789119.9078586,1746789126.669815
3330000,1746789119.9248524,1746789126.6868088
3333000,1746789119.9557545,1746789126.717711
3336000,1746789119.987227,1746789126.7491834
3339000,1746789120.0212297,1746789126.7831862
3342000,1746789120.0532832,1746789126.8152397
3345000,1746789120.084981,1746789126.8469374
3348000,1746789120.1150002,1746789126.8769567
3351000,1746789120.1473846,1746789126.909341
3354000,1746789120.1943948,1746789126.9563513
3357000,1746789120.2263916,1746789126.988348
3360000,1746789120.260018,1746789127.0219746
3363000,1746789120.2930176,1746789127.054974
3366000,1746789120.322025,1746789127.0839815
3369000,1746789120.353728,1746789127.1156845
3372000,1746789120.3877275,1746789127.149684
3375000,1746789120.4227319,1746789127.1846883
3378000,1746789120.4692643,1746789127.2312207
3381000,1746789120.5001268,1746789127.2620833
3384000,1746789120.5306745,1746789127.292631
3387000,1746789120.5651846,1746789127.327141
3390000,1746789120.5965939,1746789127.3585503
3393000,1746789120.6276443,1746789127.3896008
3396000,1746789120.6593764,1746789127.4213328
3399000,1746789120.692814,1746789127.4547706
3402000,1746789120.741734,1746789127.5036905
3405000,1746789120.774037,1746789127.5359933
3408000,1746789120.8044353,1746789127.5663917
3411000,1746789120.834722,1746789127.5966785
3414000,1746789120.8682222,1746789127.6301787
3417000,1746789120.9006884,1746789127.6626449
3420000,1746789120.9331446,1746789127.695101
3423000,1746789120.9813163,1746789127.7432728
3426000,1746789121.0136669,1746789127.7756233
3429000,1746789121.0450428,1746789127.8069992
3432000,1746789121.0777793,1746789127.8397357
3435000,1746789121.1098795,1746789127.871836
3438000,1746789121.143602,1746789127.9055583
3441000,1746789121.173325,1746789127.9352815
3444000,1746789121.2047799,1746789127.9667363
3447000,1746789121.2197819,1746789127.9817383
3450000,1746789121.2524083,1746789128.0143647
3453000,1746789121.285478,1746789128.0474346
3456000,1746789121.316705,1746789128.0786614
3459000,1746789121.3906763,1746789128.1526327
3462000,1746789121.4266732,1746789128.1886296
3465000,1746789121.4429646,1746789128.204921
3468000,1746789121.476181,1746789128.2381375
3471000,1746789121.4931543,1746789128.2551107
3474000,1746789121.5268028,1746789128.2887592
3477000,1746789121.5571496,1746789128.319106
3480000,1746789121.5909426,1746789128.352899
3483000,1746789121.6244729,1746789128.3864293
3486000,1746789121.6549296,1746789128.416886
3489000,1746789121.6883388,1746789128.4502952
3492000,1746789121.7187555,1746789128.480712
3495000,1746789121.774798,1746789128.5367544
3498000,1746789121.8097994,1746789128.571756
3501000,1746789121.834808,1746789128.5967646
3504000,1746789121.866198,1746789128.6281545
3507000,1746789121.8983948,1746789128.6603513
3510000,1746789121.9335277,1746789128.6954842
3513000,1746789121.9629123,1746789128.7248688
3516000,1746789121.99517,1746789128.7571266
3519000,1746789122.04068,1746789128.8026364
3522000,1746789122.0730357,1746789128.8349922
3525000,1746789122.105435,1746789128.8673913
3528000,1746789122.1370165,1746789128.898973
3531000,1746789122.1694129,1746789128.9313693
3534000,1746789122.199911,1746789128.9618676
3537000,1746789122.2350824,1746789128.9970388
3540000,1746789122.2637062,1746789129.0256627
3543000,1746789122.3140638,1746789129.0760202
3546000,1746789122.3461866,1746789129.108143
3549000,1746789122.3803084,1746789129.1422648
3552000,1746789122.410294,1746789129.1722505
3555000,1746789122.443098,1746789129.2050545
3558000,1746789122.473733,1746789129.2356894
3561000,1746789122.50517,1746789129.2671266
3564000,1746789122.5252187,1746789129.2871752
3567000,1746789122.5857944,1746789129.347751
3570000,1746789122.6177487,1746789129.3797052
3573000,1746789122.6437519,1746789129.4057083
3576000,1746789122.675307,1746789129.4372635
3579000,1746789122.7089386,1746789129.470895
3582000,1746789122.7409785,1746789129.502935
3585000,1746789122.7715282,1746789129.5334847
3588000,1746789122.7855268,1746789129.5474832
3591000,1746789122.8185284,1746789129.5804849
3594000,1746789122.8505707,1746789129.6125271
3597000,1746789122.8831275,1746789129.645084
3600000,1746789122.918128,1746789129.6800845
3603000,1746789122.9807963,1746789129.7427528
3606000,1746789123.0127943,1746789129.7747507
3609000,1746789123.0438502,1746789129.8058066
3612000,1746789123.0550225,1746789129.816979
3615000,1746789123.0922472,1746789129.8542037
3618000,1746789123.1231883,1746789129.8851447
3621000,1746789123.153875,1746789129.9158316
3624000,1746789123.1875427,1746789129.9494991
3627000,1746789123.2220721,1746789129.9840286
3630000,1746789123.2526393,1746789130.0145957
3633000,1746789123.2834303,1746789130.0453868
3636000,1746789123.3334424,1746789130.095399
3639000,1746789123.3649037,1746789130.1268601
3642000,1746789123.3959036,1746789130.15786
3645000,1746789123.427584,1746789130.1895404
3648000,1746789123.4600484,1746789130.222005
3651000,1746789123.4914486,1746789130.253405
3654000,1746789123.5277808,1746789130.2897372
3657000,1746789123.562495,1746789130.3244514
3660000,1746789123.610256,1746789130.3722124
3663000,1746789123.6416376,1746789130.403594
3666000,1746789123.6738582,1746789130.4358146
3669000,1746789123.7049952,1746789130.4669516
3672000,1746789123.733988,1746789130.4959445
3675000,1746789123.7642167,1746789130.526173
3678000,1746789123.7952995,1746789130.557256
3681000,1746789123.828924,1746789130.5908804
3684000,1746789123.8770633,1746789130.6390197
3687000,1746789123.9104202,1746789130.6723766
3690000,1746789123.94109,1746789130.7030466
3693000,1746789123.9722962,1746789130.7342527
3696000,1746789124.0056531,1746789130.7676096
3699000,1746789124.0391362,1746789130.8010926
3702000,1746789124.069769,1746789130.8317254
3705000,1746789124.085888,1746789130.8478444
3708000,1746789124.1172082,1746789130.8791647
3711000,1746789124.1806598,1746789130.9426162
3714000,1746789124.213377,1746789130.9753335
3717000,1746789124.244868,1746789131.0068245
3720000,1746789124.277436,1746789131.0393925
3723000,1746789124.3087304,1746789131.0706868
3726000,1746789124.3416097,1746789131.1035662
3729000,1746789124.359142,1746789131.1210985
3732000,1746789124.394529,1746789131.1564856
3735000,1746789124.4273121,1746789131.1892686
3738000,1746789124.457842,1746789131.2197986
3741000,1746789124.4901655,1746789131.252122
3744000,1746789124.5206692,1746789131.2826257
3747000,1746789124.584978,1746789131.3469346
3750000,1746789124.60897,1746789131.3709264
3753000,1746789124.629982,1746789131.3919384
3756000,1746789124.6615613,1746789131.4235177
3759000,1746789124.6925614,1746789131.4545178
3762000,1746789124.724618,1746789131.4865744
3765000,1746789124.7563438,1746789131.5183003
3768000,1746789124.7892146,1746789131.551171
3771000,1746789124.8194087,1746789131.581365
3774000,1746789124.8531837,1746789131.6151402
3777000,1746789124.9008777,1746789131.6628342
3780000,1746789124.9334857,1746789131.6954422
3783000,1746789124.9671943,1746789131.7291508
3786000,1746789124.9966993,1746789131.7586558
3789000,1746789125.0306282,1746789131.7925847
3792000,1746789125.0607307,1746789131.8226871
3795000,1746789125.0951617,1746789131.8571181
3798000,1746789125.12481,1746789131.8867664
3801000,1746789125.1730053,1746789131.9349618
3804000,1746789125.206441,1746789131.9683974
3807000,1746789125.236437,1746789131.9983935
3810000,1746789125.2683465,1746789132.030303
3813000,1746789125.2994592,1746789132.0614157
3816000,1746789125.3314555,1746789132.093412
3819000,1746789125.3615677,1746789132.1235242
3822000,1746789125.3965669,1746789132.1585233
3825000,1746789125.4275687,1746789132.1895251
3828000,1746789125.4771929,1746789132.2391493
3831000,1746789125.5081925,1746789132.270149
3834000,1746789125.5381951,1746789132.3001516
3837000,1746789125.5718033,1746789132.3337598
3840000,1746789125.6058438,1746789132.3678002
3843000,1746789125.636811,1746789132.3987675
3846000,1746789125.6680524,1746789132.430009
3849000,1746789125.7010415,1746789132.462998
3852000,1746789125.7361648,1746789132.4981213
3855000,1746789125.7672164,1746789132.529173
3858000,1746789125.7996264,1746789132.5615828
3861000,1746789125.8272803,1746789132.5892367
3864000,1746789125.8597417,1746789132.6216981
3867000,1746789125.9096475,1746789132.671604
3870000,1746789125.943435,1746789132.7053914
3873000,1746789125.976812,1746789132.7387683
3876000,1746789126.008722,1746789132.7706785
3879000,1746789126.0377572,1746789132.7997136
3882000,1746789126.0559568,1746789132.8179133
3885000,1746789126.0848312,1746789132.8467877
3888000,1746789126.117219,1746789132.8791754
3891000,1746789126.1906202,1746789132.9525766
3894000,1746789126.2215571,1746789132.9835136
3897000,1746789126.249848,1746789133.0118043
3900000,1746789126.2789469,1746789133.0409033
3903000,1746789126.3119042,1746789133.0738606
3906000,1746789126.3308957,1746789133.092852
3909000,1746789126.3581398,1746789133.1200962
3912000,1746789126.393694,1746789133.1556504
3915000,1746789126.4196851,1746789133.1816416
3918000,1746789126.4516137,1746789133.21357
3921000,1746789126.4880648,1746789133.2500212
3924000,1746789126.5210803,1746789133.2830367
3927000,1746789126.551736,1746789133.3136926
3930000,1746789126.5999541,1746789133.3619106
3933000,1746789126.6328764,1746789133.3948328
3936000,1746789126.6649287,1746789133.4268851
