frame_count,raw_arrival_time,arrival_time
1992000,1746789111.9536664,1746789111.9034262
1995000,1746789111.9927733,1746789111.942533
1998000,1746789112.0132668,1746789111.9630265
2001000,1746789112.0383227,1746789111.9880824
2004000,1746789112.0695565,1746789112.0193162
2007000,1746789112.1023774,1746789112.0521371
2010000,1746789112.1357682,1746789112.085528
2013000,1746789112.1851954,1746789112.1349552
2016000,1746789112.2189648,1746789112.1687245
2019000,1746789112.249667,1746789112.1994267
2022000,1746789112.280689,1746789112.2304487
2025000,1746789112.3101835,1746789112.2599432
2028000,1746789112.3428192,1746789112.292579
2031000,1746789112.3729641,1746789112.3227239
2034000,1746789112.4105377,1746789112.3602974
2037000,1746789112.4617195,1746789112.4114792
2040000,1746789112.4859328,1746789112.4356925
2043000,1746789112.5179496,1746789112.4677093
2046000,1746789112.550974,1746789112.5007336
2049000,1746789112.5774302,1746789112.52719
2052000,1746789112.6130705,1746789112.5628302
2055000,1746789112.6450605,1746789112.5948203
2058000,1746789112.7173693,1746789112.667129
2061000,1746789112.7296486,1746789112.6794083
2064000,1746789112.7598186,1746789112.7095783
2067000,1746789112.796266,1746789112.7460258
2070000,1746789112.8277063,1746789112.777466
2073000,1746789112.8587315,1746789112.8084912
2076000,1746789112.8948047,1746789112.8445644
2079000,1746789112.9242425,1746789112.8740022
2082000,1746789112.9405394,1746789112.890299
2085000,1746789112.9676323,1746789112.917392
2088000,1746789113.0305538,1746789112.9803135
2091000,1746789113.0633445,1746789113.0131042
2094000,1746789113.094868,1746789113.0446277
2097000,1746789113.1230257,1746789113.0727854
2100000,1746789113.1534863,1746789113.103246
2103000,1746789113.168204,1746789113.1179638
2106000,1746789113.187945,1746789113.1377046
2109000,1746789113.2353888,1746789113.1851485
2112000,1746789113.2802868,1746789113.2300465
2115000,1746789113.3200307,1746789113.2697904
2118000,1746789113.338384,1746789113.2881436
2121000,1746789113.36475,1746789113.3145096
2124000,1746789113.4430845,1746789113.3928442
2127000,1746789113.4683666,1746789113.4181263
2130000,1746789113.4885297,1746789113.4382894
2133000,1746789113.5149786,1746789113.4647384
2136000,1746789113.550692,1746789113.5004518
2139000,1746789113.5757184,1746789113.5254781
2142000,1746789113.5997448,1746789113.5495045
2145000,1746789113.6348555,1746789113.5846152
2148000,1746789113.6629543,1746789113.612714
2151000,1746789113.697657,1746789113.6474168
2154000,1746789113.7453816,1746789113.6951413
2157000,1746789113.7779963,1746789113.727756
2160000,1746789113.808257,1746789113.7580168
2163000,1746789113.8451881,1746789113.7949479
2166000,1746789113.873568,1746789113.8233278
2169000,1746789113.9052062,1746789113.854966
2172000,1746789113.939795,1746789113.8895547
2175000,1746789113.9693682,1746789113.919128
2178000,1746789114.018337,1746789113.9680967
2181000,1746789114.047958,1746789113.9977176
2184000,1746789114.0829914,1746789114.032751
2187000,1746789114.1154888,1746789114.0652485
2190000,1746789114.1447089,1746789114.0944686
2193000,1746789114.1747603,1746789114.12452
2196000,1746789114.2202966,1746789114.1700563
2199000,1746789114.2623076,1746789114.2120674
2202000,1746789114.2935178,1746789114.2432775
2205000,1746789114.3204043,1746789114.270164
2208000,1746789114.3578563,1746789114.307616
2211000,1746789114.383057,1746789114.3328168
2214000,1746789114.414701,1746789114.3644607
2217000,1746789114.4516551,1746789114.4014149
2220000,1746789114.4808674,1746789114.430627
2223000,1746789114.4893355,1746789114.4390953
2226000,1746789114.5342767,1746789114.4840364
2229000,1746789114.563346,1746789114.5131056
2232000,1746789114.6453388,1746789114.5950985
2235000,1746789114.683064,1746789114.6328237
2238000,1746789114.7030013,1746789114.652761
2241000,1746789114.73073,1746789114.6804898
2244000,1746789114.733693,1746789114.6834526
2247000,1746789114.7527063,1746789114.702466
2250000,1746789114.8156464,1746789114.7654061
2253000,1746789114.8507056,1746789114.8004653
2256000,1746789114.869301,1746789114.8190608
2259000,1746789114.8976839,1746789114.8474436
2262000,1746789114.9279323,1746789114.877692
2265000,1746789114.9650025,1746789114.9147623
2268000,1746789115.00034,1746789114.9500997
2271000,1746789115.0481188,1746789114.9978786
2274000,1746789115.072984,1746789115.0227437
2277000,1746789115.1029692,1746789115.052729
2280000,1746789115.137493,1746789115.0872526
2283000,1746789115.1699252,1746789115.119685
2286000,1746789115.2082064,1746789115.1579661
2289000,1746789115.2349205,1746789115.1846802
2292000,1746789115.2700474,1746789115.2198071
2295000,1746789115.3205504,1746789115.2703102
2298000,1746789115.357974,1746789115.3077338
2301000,1746789115.3787208,1746789115.3284805
2304000,1746789115.408418,1746789115.3581777
2307000,1746789115.440857,1746789115.3906167
2310000,1746789115.4751196,1746789115.4248793
2313000,1746789115.508638,1746789115.4583976
2316000,1746789115.5630274,1746789115.512787
2319000,1746789115.5886753,1746789115.538435
2322000,1746789115.6204715,1746789115.5702312
2325000,1746789115.665003,1746789115.6147628
2328000,1746789115.6937013,1746789115.643461
2331000,1746789115.7354429,1746789115.6852026
2334000,1746789115.759095,1746789115.7088547
2337000,1746789115.7880177,1746789115.7377775
2340000,1746789115.863214,1746789115.8129737
2343000,1746789115.8935158,1746789115.8432755
2346000,1746789115.9204705,1746789115.8702302
2349000,1746789115.9280093,1746789115.877769
2352000,1746789115.9585347,1746789115.9082944
2355000,1746789115.9951036,1746789115.9448633
2358000,1746789116.0448527,1746789115.9946125
2361000,1746789116.075277,1746789116.0250368
2364000,1746789116.0874662,1746789116.037226
2367000,1746789116.1006591,1746789116.0504189
2370000,1746789116.1280708,1746789116.0778306
2373000,1746789116.160714,1746789116.1104736
2376000,1746789116.243321,1746789116.1930807
2379000,1746789116.2687945,1746789116.2185543
2382000,1746789116.2893848,1746789116.2391446
2385000,1746789116.297531,1746789116.2472906
2388000,1746789116.3402898,1746789116.2900496
2391000,1746789116.3731978,1746789116.3229575
2394000,1746789116.4067001,1746789116.3564599
2397000,1746789116.4551861,1746789116.4049459
2400000,1746789116.4787757,1746789116.4285355
2403000,1746789116.4975219,1746789116.4472816
2406000,1746789116.5280886,1746789116.4778483
2409000,1746789116.5653765,1746789116.5151362
2412000,1746789116.610558,1746789116.5603178
2415000,1746789116.638038,1746789116.5877976
2418000,1746789116.6778696,1746789116.6276293
2421000,1746789116.7069833,1746789116.656743
2424000,1746789116.7415304,1746789116.6912901
2427000,1746789116.7711158,1746789116.7208755
2430000,1746789116.8105302,1746789116.76029
2433000,1746789116.8337207,1746789116.7834804
2436000,1746789116.880374,1746789116.8301337
2439000,1746789116.916001,1746789116.8657608
2442000,1746789116.944841,1746789116.8946006
2445000,1746789116.977891,1746789116.9276507
2448000,1746789117.011675,1746789116.9614346
2451000,1746789117.0428703,1746789116.99263
2454000,1746789117.075444,1746789117.0252037
2457000,1746789117.125208,1746789117.0749676
2460000,1746789117.1581724,1746789117.107932
2463000,1746789117.1884854,1746789117.138245
2466000,1746789117.2203994,1746789117.170159
2469000,1746789117.246802,1746789117.1965618
2472000,1746789117.2839067,1746789117.2336664
2475000,1746789117.3266764,1746789117.276436
2478000,1746789117.3597982,1746789117.309558
2481000,1746789117.3747797,1746789117.3245394
2484000,1746789117.4225435,1746789117.3723032
2487000,1746789117.4587252,1746789117.408485
2490000,1746789117.500669,1746789117.4504287
2493000,1746789117.528181,1746789117.4779408
2496000,1746789117.5543113,1746789117.504071
2499000,1746789117.5934753,1746789117.543235
2502000,1746789117.6234038,1746789117.5731635
2505000,1746789117.634397,1746789117.5841568
2508000,1746789117.6702855,1746789117.6200452
2511000,1746789117.711737,1746789117.6614966
2514000,1746789117.7449613,1746789117.694721
2517000,1746789117.7737994,1746789117.7235591
2520000,1746789117.8384094,1746789117.7881691
2523000,1746789117.863466,1746789117.8132257
2526000,1746789117.8732517,1746789117.8230114
2529000,1746789117.909708,1746789117.8594677
2532000,1746789117.9393857,1746789117.8891454
2535000,1746789117.9734135,1746789117.9231732
2538000,1746789118.0032434,1746789117.9530032
2541000,1746789118.0327659,1746789117.9825256
2544000,1746789118.0687623,1746789118.018522
2547000,1746789118.1010695,1746789118.0508292
2550000,1746789118.1352048,1746789118.0849645
2553000,1746789118.1847801,1746789118.1345398
2556000,1746789118.2122464,1746789118.1620061
2559000,1746789118.2449973,1746789118.194757
2562000,1746789118.28053,1746789118.2302897
2565000,1746789118.3132775,1746789118.2630372
2568000,1746789118.3387866,1746789118.2885463
2571000,1746789118.3699336,1746789118.3196933
2574000,1746789118.4004326,1746789118.3501923
2577000,1746789118.4536862,1746789118.403446
2580000,1746789118.4869075,1746789118.4366672
2583000,1746789118.5149024,1746789118.464662
2586000,1746789118.5481184,1746789118.497878
2589000,1746789118.583361,1746789118.5331206
2592000,1746789118.6131814,1746789118.562941
2595000,1746789118.6469808,1746789118.5967405
2598000,1746789118.690183,1746789118.6399426
2601000,1746789118.7201164,1746789118.669876
2604000,1746789118.791391,1746789118.7411506
2607000,1746789118.7956822,1746789118.745442
2610000,1746789118.8208106,1746789118.7705703
2613000,1746789118.8538642,1746789118.803624
2616000,1746789118.8836374,1746789118.8333972
2619000,1746789118.9152882,1746789118.865048
2622000,1746789118.9315364,1746789118.8812962
2625000,1746789118.963658,1746789118.9134178
2628000,1746789119.0306232,1746789118.980383
2631000,1746789119.0616734,1746789119.0114331
2634000,1746789119.0950434,1746789119.0448031
2637000,1746789119.1241746,1746789119.0739343
2640000,1746789119.153263,1746789119.1030228
2643000,1746789119.1867917,1746789119.1365514
2646000,1746789119.1959767,1746789119.1457365
2649000,1746789119.234633,1746789119.1843927
2652000,1746789119.2657351,1746789119.2154949
2655000,1746789119.3004704,1746789119.25023
2658000,1746789119.3287067,1746789119.2784665
2661000,1746789119.3608038,1746789119.3105636
2664000,1746789119.429826,1746789119.3795857
2667000,1746789119.4348726,1746789119.3846323
2670000,1746789119.4792142,1746789119.428974
2673000,1746789119.5062854,1746789119.4560452
2676000,1746789119.5383852,1746789119.4881449
2679000,1746789119.5692418,1746789119.5190015
2682000,1746789119.6034715,1746789119.5532312
2685000,1746789119.6396725,1746789119.5894322
2688000,1746789119.6718342,1746789119.621594
2691000,1746789119.7005246,1746789119.6502843
2694000,1746789119.7509587,1746789119.7007184
2697000,1746789119.784285,1746789119.7340448
2700000,1746789119.8093262,1746789119.759086
2703000,1746789119.8458767,1746789119.7956364
2706000,1746789119.87438,1746789119.8241398
2709000,1746789119.908492,1746789119.8582518
2712000,1746789119.9404209,1746789119.8901806
2715000,1746789119.970964,1746789119.9207237
2718000,1746789120.02518,1746789119.9749398
2721000,1746789120.0529945,1746789120.0027542
2724000,1746789120.083469,1746789120.0332286
2727000,1746789120.1155522,1746789120.065312
2730000,1746789120.1478503,1746789120.09761
2733000,1746789120.1781924,1746789120.127952
2736000,1746789120.2099447,1746789120.1597044
2739000,1746789120.261171,1746789120.2109308
2742000,1746789120.29122,1746789120.2409797
2745000,1746789120.3266459,1746789120.2764056
2748000,1746789120.3649778,1746789120.3147376
2751000,1746789120.3883,1746789120.3380597
2754000,1746789120.4206376,1746789120.3703973
2757000,1746789120.454197,1746789120.4039567
2760000,1746789120.4833775,1746789120.4331372
2763000,1746789120.5002952,1746789120.450055
2766000,1746789120.534696,1746789120.4844558
2769000,1746789120.5681844,1746789120.517944
2772000,1746789120.630543,1746789120.5803027
2775000,1746789120.6618128,1746789120.6115725
2778000,1746789120.6954653,1746789120.645225
2781000,1746789120.7256308,1746789120.6753905
2784000,1746789120.7606232,1746789120.710383
2787000,1746789120.767991,1746789120.7177508
2790000,1746789120.8088984,1746789120.7586582
2793000,1746789120.8339214,1746789120.7836812
2796000,1746789120.8697662,1746789120.819526
2799000,1746789120.904879,1746789120.8546388
2802000,1746789120.9378788,1746789120.8876386
2805000,1746789120.96548,1746789120.9152398
2808000,1746789120.9927235,1746789120.9424832
2811000,1746789121.0942945,1746789121.0440543
2814000,1746789121.09681,1746789121.0465698
2817000,1746789121.1081936,1746789121.0579534
2820000,1746789121.135081,1746789121.0848408
2823000,1746789121.1703365,1746789121.1200962
2826000,1746789121.2005236,1746789121.1502833
2829000,1746789121.2328832,1746789121.182643
2832000,1746789121.2637258,1746789121.2134855
2835000,1746789121.3290043,1746789121.278764
2838000,1746789121.350278,1746789121.3000376
2841000,1746789121.379873,1746789121.3296328
2844000,1746789121.4130144,1746789121.3627741
2847000,1746789121.4430206,1746789121.3927803
2850000,1746789121.482838,1746789121.4325976
2853000,1746789121.5227804,1746789121.4725401
2856000,1746789121.5533383,1746789121.503098
2859000,1746789121.6103582,1746789121.560118
2862000,1746789121.6380744,1746789121.5878341
2865000,1746789121.6603444,1746789121.610104
2868000,1746789121.6809404,1746789121.6307
2871000,1746789121.713373,1746789121.6631327
2874000,1746789121.7446296,1746789121.6943893
2877000,1746789121.7782795,1746789121.7280393
2880000,1746789121.8265402,1746789121.7763
2883000,1746789121.8578866,1746789121.8076463
2886000,1746789121.8901136,1746789121.8398733
2889000,1746789121.9210653,1746789121.870825
2892000,1746789121.950481,1746789121.9002407
2895000,1746789121.9919376,1746789121.9416974
2898000,1746789122.0223253,1746789121.972085
2901000,1746789122.052741,1746789122.0025008
2904000,1746789122.0627878,1746789122.0125475
2907000,1746789122.1027489,1746789122.0525086
2910000,1746789122.1375341,1746789122.0872939
2913000,1746789122.1604323,1746789122.110192
2916000,1746789122.232889,1746789122.1826487
2919000,1746789122.2652886,1746789122.2150483
2922000,1746789122.2879837,1746789122.2377434
2925000,1746789122.2999322,1746789122.249692
2928000,1746789122.3226128,1746789122.2723725
2931000,1746789122.3721037,1746789122.3218634
2934000,1746789122.403199,1746789122.3529587
2937000,1746789122.4361966,1746789122.3859563
2940000,1746789122.4740176,1746789122.4237773
2943000,1746789122.500676,1746789122.4504356
2946000,1746789122.5537581,1746789122.5035179
2949000,1746789122.5737758,1746789122.5235355
2952000,1746789122.618311,1746789122.5680707
2955000,1746789122.6518943,1746789122.601654
2958000,1746789122.6786473,1746789122.628407
2961000,1746789122.7206812,1746789122.670441
2964000,1746789122.7439096,1746789122.6936693
2967000,1746789122.7747755,1746789122.7245352
2970000,1746789122.808692,1746789122.7584517
2973000,1746789122.843654,1746789122.7934136
2976000,1746789122.8924026,1746789122.8421624
2979000,1746789122.9247952,1746789122.8745549
2982000,1746789122.963356,1746789122.9131157
2985000,1746789122.9868908,1746789122.9366505
2988000,1746789123.0189612,1746789122.968721
2991000,1746789123.0503862,1746789123.000146
2994000,1746789123.0834312,1746789123.033191
2997000,1746789123.1161318,1746789123.0658915
3000000,1746789123.1715622,1746789123.121322
3003000,1746789123.1933372,1746789123.143097
3006000,1746789123.22844,1746789123.1781998
3009000,1746789123.2609687,1746789123.2107284
3012000,1746789123.2970905,1746789123.2468503
3015000,1746789123.329318,1746789123.2790778
3018000,1746789123.3559744,1746789123.3057342
3021000,1746789123.3728058,1746789123.3225656
3024000,1746789123.4278502,1746789123.37761
3027000,1746789123.465621,1746789123.4153807
3030000,1746789123.4934525,1746789123.4432123
3033000,1746789123.5237007,1746789123.4734604
3036000,1746789123.5585575,1746789123.5083172
3039000,1746789123.5956974,1746789123.5454571
3042000,1746789123.621,1746789123.5707598
3045000,1746789123.6338472,1746789123.583607
3048000,1746789123.6699934,1746789123.6197531
3051000,1746789123.694378,1746789123.6441376
3054000,1746789123.728866,1746789123.6786258
3057000,1746789123.768307,1746789123.7180667
3060000,1746789123.8345022,1746789123.784262
3063000,1746789123.8622634,1746789123.8120232
3066000,1746789123.8739364,1746789123.8236961
3069000,1746789123.8949125,1746789123.8446722
3072000,1746789123.9408221,1746789123.8905818
3075000,1746789123.9755402,1746789123.9253
3078000,1746789124.0038176,1746789123.9535773
3081000,1746789124.0332255,1746789123.9829853
3084000,1746789124.0664864,1746789124.016246
3087000,1746789124.0984843,1746789124.048244
3090000,1746789124.1308632,1746789124.080623
3093000,1746789124.1985364,1746789124.148296
3096000,1746789124.2254431,1746789124.1752028
3099000,1746789124.2485535,1746789124.1983132
3102000,1746789124.275996,1746789124.2257557
3105000,1746789124.3078136,1746789124.2575734
3108000,1746789124.3382115,1746789124.2879713
3111000,1746789124.3725038,1746789124.3222635
3114000,1746789124.403726,1746789124.3534858
3117000,1746789124.4508233,1746789124.400583
3120000,1746789124.4849808,1746789124.4347405
3123000,1746789124.5234356,1746789124.4731953
3126000,1746789124.5516374,1746789124.5013971
3129000,1746789124.5806828,1746789124.5304425
3132000,1746789124.6105738,1746789124.5603335
3135000,1746789124.6460998,1746789124.5958595
3138000,1746789124.689719,1746789124.6394787
3141000,1746789124.723943,1746789124.6737027
3144000,1746789124.756226,1746789124.7059858
3147000,1746789124.7849753,1746789124.734735
3150000,1746789124.8212442,1746789124.771004
3153000,1746789124.8478887,1746789124.7976484
3156000,1746789124.8860583,1746789124.835818
3159000,1746789124.916387,1746789124.8661468
3162000,1746789124.9399667,1746789124.8897264
3165000,1746789124.962942,1746789124.9127016
3168000,1746789125.0543375,1746789125.0040972
3171000,1746789125.071479,1746789125.0212388
3174000,1746789125.0932848,1746789125.0430446
3177000,1746789125.1313221,1746789125.0810819
3180000,1746789125.1584358,1746789125.1081955
3183000,1746789125.1890864,1746789125.1388462
3186000,1746789125.2068026,1746789125.1565623
3189000,1746789125.2383716,1746789125.1881313
3192000,1746789125.2687547,1746789125.2185144
3195000,1746789125.3007138,1746789125.2504735
3198000,1746789125.3425093,1746789125.292269
3201000,1746789125.3654454,1746789125.315205
3204000,1746789125.4478767,1746789125.3976364
3207000,1746789125.468325,1746789125.4180846
3210000,1746789125.4800615,1746789125.4298213
3213000,1746789125.505258,1746789125.4550178
3216000,1746789125.5383813,1746789125.488141
3219000,1746789125.5779371,1746789125.5276968
3222000,1746789125.6031382,1746789125.552898
3225000,1746789125.6452415,1746789125.5950012
3228000,1746789125.6694622,1746789125.619222
3231000,1746789125.7055206,1746789125.6552804
3234000,1746789125.7459373,1746789125.695697
3237000,1746789125.7789085,1746789125.7286682
3240000,1746789125.8120356,1746789125.7617953
3243000,1746789125.8448193,1746789125.794579
3246000,1746789125.8788104,1746789125.8285701
3249000,1746789125.9090374,1746789125.858797
3252000,1746789125.9448729,1746789125.8946326
3255000,1746789125.9739814,1746789125.923741
3258000,1746789126.0203693,1746789125.970129
3261000,1746789126.0538003,1746789126.00356
3264000,1746789126.0899138,1746789126.0396736
3267000,1746789126.1283941,1746789126.0781538
3270000,1746789126.1483965,1746789126.0981562
3273000,1746789126.1804953,1746789126.130255
3276000,1746789126.2108533,1746789126.160613
3279000,1746789126.2634387,1746789126.2131984
3282000,1746789126.2937298,1746789126.2434895
3285000,1746789126.34051,1746789126.2902696
3288000,1746789126.361803,1746789126.3115628
3291000,1746789126.3901417,1746789126.3399014
3294000,1746789126.4230604,1746789126.3728201
3297000,1746789126.4554238,1746789126.4051836
3300000,1746789126.4883072,1746789126.438067
3303000,1746789126.5035138,1746789126.4532735
3306000,1746789126.5347466,1746789126.4845064
3309000,1746789126.5693798,1746789126.5191395
3312000,1746789126.6483648,1746789126.5981245
3315000,1746789126.6703506,1746789126.6201103
3318000,1746789126.689695,1746789126.6394546
3321000,1746789126.72348,1746789126.6732397
3324000,1746789126.7606306,1746789126.7103903
3327000,1746789126.7669141,1746789126.7166739
3330000,1746789126.8024082,1746789126.752168
3333000,1746789126.8335145,1746789126.7832742
3336000,1746789126.8677254,1746789126.817485
3339000,1746789126.8986511,1746789126.8484108
3342000,1746789126.9306118,1746789126.8803716
3345000,1746789126.9578688,1746789126.9076285
3348000,1746789126.9953616,1746789126.9451213
3351000,1746789127.0406692,1746789126.990429
3354000,1746789127.0704515,1746789127.0202112
3357000,1746789127.1098998,1746789127.0596595
3360000,1746789127.138496,1746789127.0882556
3363000,1746789127.1710846,1746789127.1208444
3366000,1746789127.1998928,1746789127.1496525
3369000,1746789127.2334013,1746789127.183161
3372000,1746789127.2700858,1746789127.2198455
3375000,1746789127.317033,1746789127.2667928
3378000,1746789127.3454983,1746789127.295258
3381000,1746789127.3755128,1746789127.3252726
3384000,1746789127.4075325,1746789127.3572922
3387000,1746789127.443326,1746789127.3930857
3390000,1746789127.4737952,1746789127.423555
3393000,1746789127.5048628,1746789127.4546225
3396000,1746789127.538344,1746789127.4881036
3399000,1746789127.5910068,1746789127.5407665
3402000,1746789127.6199145,1746789127.5696743
3405000,1746789127.6499062,1746789127.5996659
3408000,1746789127.6801863,1746789127.629946
3411000,1746789127.7138286,1746789127.6635883
3414000,1746789127.7484012,1746789127.698161
3417000,1746789127.7856338,1746789127.7353935
3420000,1746789127.8288732,1746789127.7786329
3423000,1746789127.8602517,1746789127.8100114
3426000,1746789127.893358,1746789127.8431177
3429000,1746789127.9238703,1746789127.87363
3432000,1746789127.9593058,1746789127.9090655
3435000,1746789127.995018,1746789127.9447777
3438000,1746789128.0209029,1746789127.9706626
3441000,1746789128.0518985,1746789128.0016582
3444000,1746789128.0680182,1746789128.017778
3447000,1746789128.098541,1746789128.0483007
3450000,1746789128.1384156,1746789128.0881753
3453000,1746789128.1631,1746789128.1128597
3456000,1746789128.2636757,1746789128.2134354
3459000,1746789128.2726572,1746789128.2224169
3462000,1746789128.2884874,1746789128.2382472
3465000,1746789128.3273718,1746789128.2771316
3468000,1746789128.3372643,1746789128.287024
3471000,1746789128.3792596,1746789128.3290193
3474000,1746789128.4062467,1746789128.3560064
3477000,1746789128.4380176,1746789128.3877773
3480000,1746789128.4752874,1746789128.4250472
3483000,1746789128.5097933,1746789128.459553
3486000,1746789128.5399847,1746789128.4897444
3489000,1746789128.5654743,1746789128.515234
3492000,1746789128.6362386,1746789128.5859983
3495000,1746789128.66524,1746789128.6149998
3498000,1746789128.6846945,1746789128.6344543
3501000,1746789128.725767,1746789128.6755266
3504000,1746789128.7548769,1746789128.7046366
3507000,1746789128.7858784,1746789128.7356381
3510000,1746789128.8150065,1746789128.7647662
3513000,1746789128.8473291,1746789128.7970889
3516000,1746789128.890361,1746789128.8401208
3519000,1746789128.9358742,1746789128.885634
3522000,1746789128.956748,1746789128.9065077
3525000,1746789128.9948647,1746789128.9446244
3528000,1746789129.0207865,1746789128.9705462
3531000,1746789129.0554686,1746789129.0052283
3534000,1746789129.086072,1746789129.0358317
3537000,1746789129.1153207,1746789129.0650804
3540000,1746789129.1709018,1746789129.1206615
3543000,1746789129.1954937,1746789129.1452534
3546000,1746789129.2315495,1746789129.1813092
3549000,1746789129.2653196,1746789129.2150793
3552000,1746789129.29483,1746789129.2445898
3555000,1746789129.325428,1746789129.2751877
3558000,1746789129.3556182,1746789129.305378
3561000,1746789129.3802824,1746789129.3300421
3564000,1746789129.440278,1746789129.3900378
3567000,1746789129.4665563,1746789129.416316
3570000,1746789129.4902282,1746789129.439988
3573000,1746789129.5198462,1746789129.469606
3576000,1746789129.5617118,1746789129.5114715
3579000,1746789129.5922525,1746789129.5420122
3582000,1746789129.6251254,1746789129.5748851
3585000,1746789129.6298263,1746789129.579586
3588000,1746789129.6648512,1746789129.614611
3591000,1746789129.7028396,1746789129.6525993
3594000,1746789129.7252836,1746789129.6750433
3597000,1746789129.7647161,1746789129.7144759
3600000,1746789129.8266435,1746789129.7764032
3603000,1746789129.8603978,1746789129.8101575
3606000,1746789129.890139,1746789129.8398988
3609000,1746789129.8969061,1746789129.8466659
3612000,1746789129.9402208,1746789129.8899806
3615000,1746789129.967719,1746789129.9174788
3618000,1746789129.9984086,1746789129.9481683
3621000,1746789130.0362077,1746789129.9859674
3624000,1746789130.0678482,1746789130.017608
3627000,1746789130.0948079,1746789130.0445676
3630000,1746789130.1268866,1746789130.0766463
3633000,1746789130.180825,1746789130.1305847
3636000,1746789130.213483,1746789130.1632428
3639000,1746789130.2432723,1746789130.193032
3642000,1746789130.273746,1746789130.2235057
3645000,1746789130.304367,1746789130.2541268
3648000,1746789130.3335495,1746789130.2833092
3651000,1746789130.3852358,1746789130.3349955
3654000,1746789130.414075,1746789130.3638346
3657000,1746789130.4615302,1746789130.41129
3660000,1746789130.488321,1746789130.4380808
3663000,1746789130.5246775,1746789130.4744372
3666000,1746789130.553968,1746789130.5037277
3669000,1746789130.5779076,1746789130.5276673
3672000,1746789130.6152859,1746789130.5650456
3675000,1746789130.6348958,1746789130.5846555
3678000,1746789130.679538,1746789130.6292977
3681000,1746789130.7296908,1746789130.6794505
3684000,1746789130.7563586,1746789130.7061183
3687000,1746789130.7852142,1746789130.734974
3690000,1746789130.815504,1746789130.7652638
3693000,1746789130.8505435,1746789130.8003032
3696000,1746789130.8850644,1746789130.834824
3699000,1746789130.9257152,1746789130.875475
3702000,1746789130.928044,1746789130.8778038
3705000,1746789130.9628925,1746789130.9126523
3708000,1746789131.0281315,1746789130.9778912
3711000,1746789131.066368,1746789131.0161278
3714000,1746789131.0874963,1746789131.037256
3717000,1746789131.1212354,1746789131.070995
3720000,1746789131.1647975,1746789131.1145573
3723000,1746789131.1903856,1746789131.1401453
3726000,1746789131.2039855,1746789131.1537452
3729000,1746789131.2598891,1746789131.2096488
3732000,1746789131.2801092,1746789131.229869
3735000,1746789131.3080242,1746789131.257784
3738000,1746789131.3505328,1746789131.3002925
3741000,1746789131.3694506,1746789131.3192103
3744000,1746789131.441958,1746789131.3917177
3747000,1746789131.4542258,1746789131.4039855
3750000,1746789131.4796312,1746789131.429391
3753000,1746789131.5088203,1746789131.45858
3756000,1746789131.5409284,1746789131.490688
3759000,1746789131.5811133,1746789131.530873
3762000,1746789131.6014545,1746789131.5512142
3765000,1746789131.6350946,1746789131.5848544
3768000,1746789131.667328,1746789131.6170876
3771000,1746789131.702652,1746789131.6524117
3774000,1746789131.7483206,1746789131.6980803
3777000,1746789131.7857687,1746789131.7355285
3780000,1746789131.8216481,1746789131.7714078
3783000,1746789131.8434887,1746789131.7932484
3786000,1746789131.8783443,1746789131.828104
3789000,1746789131.9085793,1746789131.858339
3792000,1746789131.944851,1746789131.8946106
3795000,1746789131.9696975,1746789131.9194572
3798000,1746789132.0196884,1746789131.969448
3801000,1746789132.052633,1746789132.0023928
3804000,1746789132.080135,1746789132.0298948
3807000,1746789132.1130805,1746789132.0628402
3810000,1746789132.1458142,1746789132.095574
3813000,1746789132.178113,1746789132.1278727
3816000,1746789132.211309,1746789132.1610687
3819000,1746789132.242528,1746789132.1922877
3822000,1746789132.2734334,1746789132.2231932
3825000,1746789132.3229892,1746789132.272749
3828000,1746789132.3552258,1746789132.3049855
3831000,1746789132.385357,1746789132.3351166
3834000,1746789132.4153633,1746789132.365123
3837000,1746789132.4504263,1746789132.400186
3840000,1746789132.482995,1746789132.4327548
3843000,1746789132.5209408,1746789132.4707005
3846000,1746789132.5454533,1746789132.495213
3849000,1746789132.5848117,1746789132.5345714
3852000,1746789132.6150346,1746789132.5647943
3855000,1746789132.6524436,1746789132.6022034
3858000,1746789132.6748307,1746789132.6245904
3861000,1746789132.7086864,1746789132.658446
3864000,1746789132.7603996,1746789132.7101593
3867000,1746789132.7922454,1746789132.742005
3870000,1746789132.8296506,1746789132.7794104
3873000,1746789132.8561697,1746789132.8059294
3876000,1746789132.8867126,1746789132.8364723
3879000,1746789132.9055548,1746789132.8553145
3882000,1746789132.9325135,1746789132.8822732
3885000,1746789132.9633465,1746789132.9131062
3888000,1746789133.0481105,1746789132.9978702
3891000,1746789133.0748901,1746789133.0246499
3894000,1746789133.098833,1746789133.0485928
3897000,1746789133.1298685,1746789133.0796282
3900000,1746789133.165696,1746789133.1154556
3903000,1746789133.177371,1746789133.1271307
3906000,1746789133.2078815,1746789133.1576412
3909000,1746789133.2383997,1746789133.1881595
3912000,1746789133.2649848,1746789133.2147446
3915000,1746789133.300496,1746789133.2502558
3918000,1746789133.3404055,1746789133.2901652
3921000,1746789133.3700786,1746789133.3198383
3924000,1746789133.3979566,1746789133.3477163
3927000,1746789133.451506,1746789133.4012656
3930000,1746789133.4854097,1746789133.4351695
3933000,1746789133.5134106,1746789133.4631703
3936000,1746789133.5454886,1746789133.4952483
