frame_count,arrival_time
8889000,1746786795.2651048
8898000,1746786795.3270586
8904000,1746786795.3967083
8910000,1746786795.489422
8916000,1746786795.5690572
8925000,1746786795.6421902
8931000,1746786795.7293003
8934000,1746786795.7778606
8943000,1746786795.8734992
8952000,1746786795.9385285
8958000,1746786796.0491624
8964000,1746786796.1117783
8970000,1746786796.1777563
8976000,1746786796.269988
8988000,1746786796.3515382
8994000,1746786796.4224348
9000000,1746786796.5175278
9006000,1746786796.5932007
9015000,1746786796.6892803
9018000,1746786796.7219605
9030000,1746786796.8041883
9036000,1746786796.9301045
9045000,1746786796.9611218
9048000,1746786797.0345542
9057000,1746786797.136122
9066000,1746786797.202813
9072000,1746786797.2667065
9078000,1746786797.3469722
9087000,1746786797.4400887
9090000,1746786797.5049002
9099000,1746786797.5681813
9105000,1746786797.6492045
9111000,1746786797.7141235
9117000,1746786797.8100684
9123000,1746786797.8592913
9132000,1746786797.9531732
9138000,1746786798.027537
9144000,1746786798.0840247
9150000,1746786798.1638246
9156000,1746786798.2314675
9162000,1746786798.2990518
9171000,1746786798.4001462
9177000,1746786798.4654126
9186000,1746786798.5597012
9192000,1746786798.6412952
9201000,1746786798.734851
9207000,1746786798.7698944
9213000,1746786798.8339987
9219000,1746786798.8659735
9222000,1746786798.9800127
9231000,1746786799.040837
9237000,1746786799.1058486
9243000,1746786799.1856344
9252000,1746786799.2838287
9258000,1746786799.3454332
9264000,1746786799.4279196
9270000,1746786799.4895458
9276000,1746786799.5819218
9285000,1746786799.6481066
9291000,1746786799.7397478
9300000,1746786799.8257806
9306000,1746786799.8893824
9312000,1746786799.9707243
9318000,1746786800.0352185
9327000,1746786800.1293077
9333000,1746786800.2094128
9339000,1746786800.276537
9345000,1746786800.3371136
9351000,1746786800.4320767
9360000,1746786800.4852471
9366000,1746786800.575477
9375000,1746786800.6482704
9378000,1746786800.7124732
9387000,1746786800.7938027
9393000,1746786800.8873248
9399000,1746786800.9464622
9405000,1746786801.0262306
9414000,1746786801.090464
9420000,1746786801.1548755
9429000,1746786801.2162452
9432000,1746786801.3293574
9438000,1746786801.3613598
9444000,1746786801.391868
9447000,1746786801.4558718
9453000,1746786801.4944189
9456000,1746786801.5693328
9465000,1746786801.6352146
9474000,1746786801.734984
9477000,1746786801.7520068
9480000,1746786801.8163054
9483000,1746786801.8798573
9492000,1746786801.9424355
9498000,1746786801.9850082
9501000,1746786802.0463974
9507000,1746786802.1119978
9513000,1746786802.1761053
9519000,1746786802.2417216
9522000,1746786802.3198009
9528000,1746786802.356629
9534000,1746786802.3969445
9537000,1746786802.4515374
9543000,1746786802.5210867
9549000,1746786802.5680964
9552000,1746786802.623726
9558000,1746786802.6871595
9564000,1746786802.7565238
9567000,1746786802.788777
9573000,1746786802.8646712
9582000,1746786802.928236
9585000,1746786802.9612448
9588000,1746786803.02799
9594000,1746786803.103335
9597000,1746786803.1360705
9606000,1746786803.2060373
9612000,1746786803.2699273
9615000,1746786803.3047078
